"ID","Site.Type","Site.Name","Lat","Long","Seagrass.Unveg","Date","Time","Depth","Distance","Data.Collector","Q.PA","Phylum","genus.species","Genus","Species","Length","Abundance","Notes","Participant.List","Contact.Email","site.paired","family","trophic.group","trophic.group.simple"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Centropogon_australis","Centropogon","australis",50,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Tetrarogidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",30,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",20,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",20,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",20,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",20,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",35,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",48,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",55,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",35,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",42,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",40,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",45,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",35,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",15,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",45,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",33,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",40,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",40,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",60,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",40,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",40,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",35,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",35,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",35,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",40,1,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","PA","Chordata","Favonigobius_exquisitus","Favonigobius","exquisitus",NA,50,"Tentative ID, could also be Afurcagobius tamarensis, Tamar Goby","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Gerres_subfasciatus","Gerres","subfasciatus",45,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gerreidae","planktivore.benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Gerres_subfasciatus","Gerres","subfasciatus",85,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gerreidae","planktivore.benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Hyporhamphus_australis","Hyporhamphus","australis",190,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Hemiramphidae","herbivore.benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Tetractenos_glaber","Tetractenos","glaber",135,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Tetraodontidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Tetractenos_glaber","Tetractenos","glaber",120,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Tetraodontidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Tetractenos_glaber","Tetractenos","glaber",90,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Tetraodontidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Tetractenos_glaber","Tetractenos","glaber",95,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Tetraodontidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Tetractenos_glaber","Tetractenos","glaber",95,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Tetraodontidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Seagrass_20161208","Smiths_Lake_NSW_Seagrass","Smiths_Lake_NSW",-32.380278,152.508889,"vegetated",20161208,"940","100","21","Alistair Poore","Q","Chordata","Tetractenos_glaber","Tetractenos","glaber",100,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Tetraodontidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Aldrichetta_forsteri","Aldrichetta","forsteri",57,1,"Tentative ID, need to count anal fin rays to distinguish species","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Mugilidae","detritivore.benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Ambassis_sp.","Ambassis","sp.",35,1,"Ambassis marianus and/or Ambassis jacksoniensis","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Ambassidae","planktivore","planktivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Arenigobius_bifrenatus","Arenigobius","bifrenatus",45,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Arenigobius_bifrenatus","Arenigobius","bifrenatus",55,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Arenigobius_bifrenatus","Arenigobius","bifrenatus",30,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Arenigobius_bifrenatus","Arenigobius","bifrenatus",40,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Arenigobius_bifrenatus","Arenigobius","bifrenatus",65,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Arenigobius_bifrenatus","Arenigobius","bifrenatus",35,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
"Smiths_Lake_NSW_Unveg_20161208","Smiths_Lake_NSW_Unveg","Smiths_Lake_NSW",-32.380278,152.508889,"unvegetated",20161208,"910","100","27.7","Alistair Poore","Q","Chordata","Arenigobius_bifrenatus","Arenigobius","bifrenatus",45,1,"","Alistair Poore, Hannah Sheppard Brennand, Brendan Lanham, Ruby Garthwin, Talia Stelling-Wood, Janine Ledet","a.poore@unsw.edu.au","Smiths_Lake_NSW","Gobiidae","benthic.invertivore","carnivore"
