Site.Name,Lat,Long,habitat,Date,Time,Depth,Distance,width.transect,area,volume,Q.PA,phylum,family,Genus,Species,Length,Abundance,Country,SPECIES_NAME,cpua,A,B,biomass,biomass.area,biomass.vol
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,44,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,34,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,36,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,26,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,26,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,22,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,26,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,22,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,28,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,20,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,22,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,28,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,36,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,30,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,46,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,38,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,6,1,Chile,Taliepus dentatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,NA,Cancridae,Romaleon,setosum,58,1,Chile,Romaleon setosum,0.004,0.165405,2.846,24.61867659964089,0.09847470639856355,0.0016412451066427258
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,NA,Cancridae,Romaleon,setosum,22,1,Chile,Romaleon setosum,0.004,0.165405,2.846,1.5598526793583827,0.006239410717433531,1.0399017862389218e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170308,1445,120,25,10,250,15000,Q,Arthropoda,Paguridae,Pagurus,perlatus,8,1,Chile,Pagurus perlatus,0.004,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,75,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,4.7337027576011135,0.016323112957245218,2.7205188262075365e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,97,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,9.568433264308569,0.032994597463133,5.499099577188833e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,92,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,8.278599308483127,0.028546894167183198,4.757815694530533e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,82,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,6.04265872984792,0.020836754240854898,3.472792373475816e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,80,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,5.647907452153207,0.019475542938459336,3.245923823076556e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,94,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,8.780336792179202,0.030277023421307593,5.046170570217933e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,88,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,7.3305735960599,0.02527783998641345,4.212973331068908e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,70,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,3.9194181979064675,0.013515235165194716,2.2525391941991192e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,60,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,2.570722438497505,0.008864560132750016,1.4774266887916695e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,57,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,2.2341224484199445,0.007703870511792912,1.283978418632152e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,76,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,4.908393312515142,0.016925494181086697,2.820915696847783e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,76,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,4.908393312515142,0.016925494181086697,2.820915696847783e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,64,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,3.067197743773288,0.010576543944045821,1.7627573240076367e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,46,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,1.2426213030504019,0.004284901045001386,7.141501741668976e-5
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,57,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,2.2341224484199445,0.007703870511792912,1.283978418632152e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,67,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,3.476754516008574,0.011988808675891634,1.9981347793152725e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Hypsoblennius,sordidus,53,1,Chile,Hypsoblennius sordidus,0.0034482758620689655,0.0339,2.541,2.347386933840956,0.008094437702899847,1.349072950483308e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,NA,Cancridae,Romaleon,setosum,20,1,Chile,Romaleon setosum,0.0034482758620689655,0.165405,2.846,1.189268733736779,0.0041009266680578586,6.834877780096432e-5
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,NA,Cancridae,Romaleon,setosum,19,1,Chile,Romaleon setosum,0.0034482758620689655,0.165405,2.846,1.0277355562544848,0.0035439157112223613,5.906526185370602e-5
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,NA,Cancridae,Romaleon,setosum,26,1,Chile,Romaleon setosum,0.0034482758620689655,0.165405,2.846,2.5093589081617287,0.008652961752281823,1.4421602920469705e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,NA,Cancridae,Romaleon,setosum,21,1,Chile,Romaleon setosum,0.0034482758620689655,0.165405,2.846,1.3664216875967405,0.004711798922747381,7.852998204578969e-5
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,NA,Cancridae,Romaleon,setosum,25,1,Chile,Romaleon setosum,0.0034482758620689655,0.165405,2.846,2.244325780974561,0.007739054417153658,1.289842402858943e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,NA,Cancridae,Romaleon,setosum,18,1,Chile,Romaleon setosum,0.0034482758620689655,0.165405,2.846,0.8811588006880083,0.003038478623062098,5.06413103843683e-5
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,20,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,21,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,20,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,19,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,35,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,21,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,22,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,25,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,30,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,29,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,20,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,18,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,11,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,30,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,42,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,28,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Arthropoda,Epialtidae,Taliepus,dentatus,19,1,Chile,Taliepus dentatus,0.0034482758620689655,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170309,1425,120,29,10,290,17400,Q,Chordata,Blenniidae,Scartichthys,viridis,67,1,Chile,Scartichthys viridis,0.0034482758620689655,0.0191,2.736,3.476754516008574,0.011988808675891634,1.9981347793152725e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,75,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,4.7337027576011135,0.01577900919200371,3.155801838400742e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,83,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,6.246417782112232,0.020821392607040773,4.1642785214081546e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,56,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,2.1285105599489866,0.007095035199829955,1.4190070399659911e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,73,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,4.396273598318628,0.01465424532772876,2.930849065545752e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,64,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,3.067197743773288,0.010223992479244293,2.0447984958488587e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,54,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,1.926915606197549,0.006423052020658497,1.2846104041316992e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,63,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,2.937846567821123,0.009792821892737077,1.9585643785474154e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,83,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,6.246417782112232,0.020821392607040773,4.1642785214081546e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Blenniidae,Scartichthys,viridis,50,1,Chile,Scartichthys viridis,0.0033333333333333335,0.0191,2.736,1.561044556191524,0.005203481853971747,1.0406963707943494e-4
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Chordata,Haemulidae,Isacia,conceptionis,22,1,Chile,Isacia conceptionis,0.0033333333333333335,0.0091,3.095,0.10443344137595784,3.481114712531928e-4,6.962229425063856e-6
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,39,1,Chile,Taliepus dentatus,0.0033333333333333335,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,26,1,Chile,Taliepus dentatus,0.0033333333333333335,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,18,1,Chile,Taliepus dentatus,0.0033333333333333335,NaN,NaN,NaN,NaN,NaN
Puerto Aldea (Chile),-30.292541,-71.608146,Seagrass,20170310,1400,100,30,10,300,15000,Q,Arthropoda,Epialtidae,Taliepus,dentatus,12,1,Chile,Taliepus dentatus,0.0033333333333333335,NaN,NaN,NaN,NaN,NaN
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Arthropoda,Portunidae,Callinectes,ornatus,53,1,Brazil,Callinectes ornatus,0.003125,0.19860933333333333,2.736365,19.0494654573462,0.05952957955420688,9.921596592367813e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Arthropoda,Portunidae,Callinectes,ornatus,61,1,Brazil,Callinectes ornatus,0.003125,0.19860933333333333,2.736365,27.986508940538638,0.08745784043918324,0.0014576306739863874
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Arthropoda,Portunidae,Callinectes,ornatus,52,1,Brazil,Callinectes ornatus,0.003125,0.19860933333333333,2.736365,18.081986598549395,0.05650620812046686,9.417701353411144e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Arthropoda,Portunidae,Callinectes,ornatus,25,1,Brazil,Callinectes ornatus,0.003125,0.19860933333333333,2.736365,2.4372987483107544,0.007616558588471108,1.2694264314118512e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Triglidae,Prionotus,punctatus,115,1,Brazil,Prionotus punctatus,0.003125,0.012133333333333333,3.0077785714285716,18.807209567720935,0.05877252989912792,9.795421649854653e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Paralichthyidae,Etropus,longimanus,135,1,Brazil,Etropus longimanus,0.003125,0.015795,2.83,24.96687546937699,0.0780214858418031,0.0013003580973633849
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Albulidae,Albula,vulpes,116,1,Brazil,Albula vulpes,0.003125,0.016938333333333333,2.9050000000000002,20.946966294882674,0.06545926967150836,0.0010909878278584726
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Albulidae,Albula,vulpes,124,1,Brazil,Albula vulpes,0.003125,0.016938333333333333,2.9050000000000002,25.424982963724855,0.07945307176164017,0.0013242178626940028
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Albulidae,Albula,vulpes,155,1,Brazil,Albula vulpes,0.003125,0.016938333333333333,2.9050000000000002,48.61656363816916,0.15192676136927863,0.002532112689487977
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Albulidae,Albula,vulpes,139,1,Brazil,Albula vulpes,0.003125,0.016938333333333333,2.9050000000000002,35.426534430253135,0.11070792009454104,0.001845132001575684
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Carangidae,Caranx,latus,140,1,Brazil,Caranx latus,0.003125,0.013704999999999998,2.871375,26.78196439397737,0.08369363873117927,0.001394893978852988
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Gerreidae,Eucinostomus,argenteus,121,1,Brazil,Eucinostomus argenteus,0.003125,0.008,3.0961176470588234,18.010297222496863,0.056282178820302696,9.380363136717116e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Gerreidae,Eucinostomus,argenteus,59,1,Brazil,Eucinostomus argenteus,0.003125,0.008,3.0961176470588234,1.9486709167579903,0.006089596614868719,1.0149327691447866e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Gerreidae,Eucinostomus,argenteus,65,1,Brazil,Eucinostomus argenteus,0.003125,0.008,3.0961176470588234,2.630058303054748,0.008218932197046088,1.3698220328410145e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Gerreidae,Eucinostomus,argenteus,92,1,Brazil,Eucinostomus argenteus,0.003125,0.008,3.0961176470588234,7.710641070896155,0.024095753346550484,4.015958891091747e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Gerreidae,Eucinostomus,argenteus,90,1,Brazil,Eucinostomus argenteus,0.003125,0.008,3.0961176470588234,7.203392179685804,0.022510600561518136,3.7517667602530227e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Gerreidae,Eucinostomus,argenteus,85,1,Brazil,Eucinostomus argenteus,0.003125,0.008,3.0961176470588234,6.035042382882498,0.018859507446507807,3.143251241084634e-4
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,10,320,19200,Q,Chordata,Gerreidae,Eucinostomus,argenteus,66,1,Brazil,Eucinostomus argenteus,0.003125,0.008,3.0961176470588234,2.7573660774070032,0.008616768991896884,1.4361281653161475e-4
