Country,habitat,sciName,Genus,family,length,biomass,abun,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,act,food,asp,tl,feed,troph,watercol,clim,body,snoutx,snouty,name
Australia (NSW2),Seagrass,Girella tricuspidata,NA,Kyphosidae,153,168.88683334776186,2.5,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,2.47,2.49898,595,grazing on aquatic plants,browsing herbivore,demersal,temperate,short and / or deep,nan,nan,Giretric
Australia (NSW2),Seagrass,Meuschenia trachylepis,NA,Monacanthidae,85,26.24297343800568,3,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,nan,1.92223,596,grazing on aquatic plants,browsing herbivore,demersal,subtropical,short and / or deep,26,185,Meustrac
Australia (NSW2),Seagrass,Monodactylus argenteus,NA,Monodactylidae,75.5,12.163573167651439,5,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,2.95,3.32695,519,variable,planktivore,demersal;pelagic site attached,tropical,short and / or deep,15,230,Monoarge
Australia (NSW2),Seagrass,Liza argentea,NA,Mugilidae,56.333333333333336,2.1169040544228555,16,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,,,,variable,omnivore,demersal,subtropical;tropical,fusiform / normal,,,Lizaarge
Australia (NSW2),Seagrass,Palaemon sp.,NA,Palaemonidae,NaN,NaN,454.3333333333333,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,,,,browsing on substrate,scraping herbivore,demersal,polar;subtropical;temperate;tropical,shrimp,,,Palasp
Australia (NSW2),Seagrass,Pseudomugil signifer,NA,Pseudomugilidae,28.5,0.28351197234528747,1,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,2.86,1.74125,453,hunting macrofauna (predator),benthic invertivore,demersal,subtropical,fusiform / normal,124,195,Pseusign
Australia (NSW2),Seagrass,Sillago sp.,NA,Sillaginidae,25,0.09152833681952671,1,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,,,,hunting macrofauna (predator),benthic invertivore,demersal,tropical,elongated;fusiform / normal,,,Sillsp
Australia (NSW2),Seagrass,Acanthopagrus australis,NA,Sparidae,71.75,10.305014357408568,7.5,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,3.1,1.50486,484,hunting macrofauna (predator),benthic invertivore,demersal,subtropical,fusiform / normal,60,195,Acanaust
Australia (NSW2),Seagrass,Saurida nebulosa,NA,Synodontidae,137,26.112466534666627,1,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,ambush,4.2,2.17212,610,hunting macrofauna (predator),higher carnivore,benthic,tropical,elongated,12,115,Saurnebu
Australia (NSW2),Seagrass,Helotes sexlineatus,NA,Terapontidae,58.833333333333336,2.7248367329173275,14,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,2,1.49408,605,hunting macrofauna (predator),benthic invertivore,benthic;demersal,subtropical,fusiform / normal,21,255,Helosexl
Australia (NSW2),Seagrass,Arothron hispidus,NA,Tetraodontidae,96.33333333333333,33.12470012900003,1.6666666666666667,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,3.099999905,1.64032,581,browsing on substrate,benthic invertivore,demersal,tropical,short and / or deep,nan,nan,Arothisp
Australia (NSW2),Seagrass,Tetractenos hamiltoni,NA,Tetraodontidae,128.5,41.06273234492988,2,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,nan,nan,nan,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic;demersal,subtropical,short and / or deep,nan,nan,Tetrhami
Australia (NSW2),Seagrass,Centropogon australis,NA,Tetrarogidae,48.25,2.8405563666282516,1.5,NSW1,0.9799999999723681,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,ambush,nan,1.5289,541,hunting macrofauna (predator),benthic invertivore,benthic;demersal,subtropical,fusiform / normal,nan,nan,Centaust
Australia (NSW2),Unvegetated,Gerres subfasciatus,NA,Gerreidae,82,10.992823256120547,14.333333333333334,NSW1,0.461121114201135,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,nan,nan,nan,hunting macrofauna (predator),benthic invertivore,demersal,subtropical,fusiform / normal,nan,nan,Gerrsubf
Australia (NSW2),Unvegetated,Gobiidae sp.,NA,Gobiidae,41.166666666666664,0.840759381527688,6,NSW1,0.461121114201135,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,ambush,,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,,,Gobisp
Australia (NSW2),Unvegetated,Liza argentea,NA,Mugilidae,126,18.966017751680507,1,NSW1,0.461121114201135,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,,,,variable,omnivore,demersal,subtropical;tropical,fusiform / normal,,,Lizaarge
Australia (NSW2),Unvegetated,Palaemon sp.,NA,Palaemonidae,NaN,NaN,2,NSW1,0.461121114201135,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,,,,browsing on substrate,scraping herbivore,demersal,polar;subtropical;temperate;tropical,shrimp,,,Palasp
Australia (NSW2),Unvegetated,Pseudorhombus arsius,NA,Paralichthyidae,100,12.336634441726872,1,NSW1,0.461121114201135,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,ambush,3.84,1.13649,552,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,tropical,short and / or deep,38,206,Pseuarsi
Australia (NSW2),Unvegetated,Sillago sp.,NA,Sillaginidae,91.83333333333333,6.9830127728704205,5.333333333333333,NSW1,0.461121114201135,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,active,,,,hunting macrofauna (predator),benthic invertivore,demersal,tropical,elongated;fusiform / normal,,,Sillsp
Australia (QLD),Seagrass,Gerres oyena,NA,Gerreidae,63.333333333333336,5.069781686109181,9.333333333333334,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,2.72,2.074055,603,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,nan,nan,Gerroyen
Australia (QLD),Seagrass,Gobiidae sp.,NA,Gobiidae,39,0.6044527923755406,11,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,ambush,,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,,,Gobisp
Australia (QLD),Seagrass,Lethrinus genivittatus,NA,Lethrinidae,34.333333333333336,0.7809646476844002,11,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,3.61,1.84602,592,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,nan,nan,Lethgeni
Australia (QLD),Seagrass,Lutjanus russellii,NA,Lutjanidae,27.166666666666668,0.3266308895989502,18.666666666666668,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,3.799999952,2.21158,590,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,18,184.5,Lutjruss
Australia (QLD),Seagrass,Upeneus tragula,NA,Mullidae,70,5.363908414420191,3,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,3.5,1.956,609,hunting macrofauna (predator),benthic invertivore,benthic;demersal,tropical,fusiform / normal,11,184,Upentrag
Australia (QLD),Seagrass,Platycephalidae sp.,NA,Platycephalidae,53,0.7387463439172367,1,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,ambush,,,,hunting macrofauna (predator),higher carnivore,demersal,subtropical,fusiform / normal,,,Platsp
Australia (QLD),Seagrass,Epinephelus sp.,NA,Serranidae,36,0.6924345268929639,1,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,ambush,,,,hunting macrofauna (predator),higher carnivore,demersal,subtropical;temperate;tropical,fusiform / normal,,,Epinsp
Australia (QLD),Seagrass,Siganus canaliculatus,NA,Siganidae,26.166666666666668,0.36493630641398556,8.333333333333334,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,2.75999999,2.27662,575.3333333,grazing on aquatic plants,browsing herbivore,demersal,tropical,fusiform / normal,24.33333333,192,Sigacana
Australia (QLD),Seagrass,Siganus lineatus,NA,Siganidae,51.946666666666665,3.174100811583285,115.33333333333333,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,2,3.13674,561,grazing on aquatic plants,browsing herbivore,demersal,tropical,fusiform / normal,30,187,Sigaline
Australia (QLD),Seagrass,Sillago maculata,NA,Sillaginidae,77.16666666666667,3.616699428333333,16,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,3.52,0.957405,554,hunting macrofauna (predator),benthic invertivore,benthic;demersal,tropical,elongated,53,205,Sillmacu
Australia (QLD),Seagrass,Sphyraena obtusata,NA,Sphyraenidae,95,8.715289418980467,1,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,nan,2.79384,613,hunting macrofauna (predator),higher carnivore,pelagic non-site attached,tropical,elongated,16,217,Sphyobtu
Australia (QLD),Seagrass,Syngnathus sp.,NA,Syngnathidae,64,0.10389345110062066,1,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,ambush,,,,selective plankton feeding,benthic invertivore;planktivore,demersal,boreal;subtropical;temperate;tropical,eel-like;other,,,Syngsp
Australia (QLD),Seagrass,Pelates quadrilineatus,NA,Terapontidae,38.5,0.7538169111069211,49,QLD2,0.08853453846133791,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,3.5,1.50466,584,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,27,215,Pelaquad
Australia (QLD),Unvegetated,Atherinomorus endrachtensis,NA,Atherinidae,38.333333333333336,0.6718417981638782,8.666666666666666,QLD2,0.06672935440380337,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,3.4,2.25735,558,selective plankton feeding,planktivore,pelagic site attached,tropical,elongated,nan,nan,Atheendr
Australia (QLD),Unvegetated,Gerres oyena,NA,Gerreidae,27.566666666666666,0.2875130706434257,87.33333333333333,QLD2,0.06672935440380337,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,active,2.72,2.074055,603,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,nan,nan,Gerroyen
