Site.Name,Lat,Long,habitat,Date,Time,Depth,Distance,Q.PA,Phylum,Genus,Species,Length,Abundance,Country,width.transect,width.seine,length.measured,SPECIES_NAME,phylum,family,eat.squid
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160909,830,60,20,Q,Chordata,Bairdiella,chrysoura,115,1,USA (TX),10,NA,yes,Bairdiella chrysoura,Chordata,Sciaenidae,1
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160909,830,60,20,Q,Chordata,Bairdiella,chrysoura,116,1,USA (TX),10,NA,yes,Bairdiella chrysoura,Chordata,Sciaenidae,1
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160909,830,60,20,Q,Chordata,Bairdiella,chrysoura,120,1,USA (TX),10,NA,yes,Bairdiella chrysoura,Chordata,Sciaenidae,1
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bairdiella,chrysoura,142,1,USA (TX),10,NA,yes,Bairdiella chrysoura,Chordata,Sciaenidae,1
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160823,800,60,20,Q,Chordata,Bathygobius,soporator,24,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160823,800,60,20,Q,Chordata,Bathygobius,soporator,29,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,30,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,31,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,31,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,31,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,31,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,32,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,32,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160823,800,60,20,Q,Chordata,Bathygobius,soporator,32,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,32,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,32,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,32,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,33,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,33,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,33,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,33,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,33,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,33,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,33,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,34,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160823,800,60,20,Q,Chordata,Bathygobius,soporator,34,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,34,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,34,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,34,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,35,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,35,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,35,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,35,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,35,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,35,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,35,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,36,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,36,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160823,800,60,20,Q,Chordata,Bathygobius,soporator,36,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160823,800,60,20,Q,Chordata,Bathygobius,soporator,36,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,36,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,36,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,37,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,38,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,39,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,39,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Chordata,Bathygobius,soporator,39,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160909,730,60,20,Q,Chordata,Bathygobius,soporator,40,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,40,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,40,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,40,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,40,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,40,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8912833,-97.1112167,Unvegetated,20160902,832,60,20,Q,Chordata,Bathygobius,soporator,41,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160823,730,60,20,Q,Chordata,Bathygobius,soporator,44,1,USA (TX),10,NA,yes,Bathygobius soporator,Chordata,Gobiidae,0
Sunshine Cove,58.60859,-134.93278,Seagrass,20160823,1200,100,10,Q,Chordata,Blepsias,cirrhosus,72,1,USA (AK),10,NA,yes,Blepsias cirrhosus,Chordata,Agonidae,0
Sunshine Cove,58.60853,-134.93083,Unvegetated,20160823,1146,100,10,Q,Chordata,Blepsias,cirrhosus,74,1,USA (AK),10,NA,yes,Blepsias cirrhosus,Chordata,Agonidae,0
Sunshine Cove,58.60859,-134.93278,Seagrass,20160821,945,100,10,Q,Chordata,Blepsias,cirrhosus,84,1,USA (AK),10,NA,yes,Blepsias cirrhosus,Chordata,Agonidae,0
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Q,Chordata,Brachyistius,frenatus,38,1,USA (WA2),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Q,Chordata,Brachyistius,frenatus,42,1,USA (WA2),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Q,Chordata,Brachyistius,frenatus,43,1,USA (WA2),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Q,Chordata,Brachyistius,frenatus,44,1,USA (WA2),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Q,Chordata,Brachyistius,frenatus,46,1,USA (WA2),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Q,Chordata,Brachyistius,frenatus,46,1,USA (WA2),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
Redondo S-6,47.346,-122.329,Seagrass,20160707,1330,100,12,Q,Chordata,Brachyistius,frenatus,75,1,USA (WA),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
Redondo S-6,47.346,-122.329,Seagrass,20160707,1330,100,12,Q,Chordata,Brachyistius,frenatus,78,1,USA (WA),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
Redondo S-6,47.346,-122.329,Seagrass,20160707,1330,100,12,Q,Chordata,Brachyistius,frenatus,84,1,USA (WA),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Q,Chordata,Brachyistius,frenatus,106,1,USA (WA2),10,10,yes,Brachyistius frenatus,Chordata,Embiotocidae,1
PungSAV1,37.68751,-75.86738,Unvegetated,20160621,1115,100,15,Q,Chordata,Callinectes,sapidus,75,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,Q,Chordata,Callionymus,lyra,65,1,Wales,10,12.2,yes,Callionymus lyra,Chordata,Callionymidae,0
"Porthdinllaen, UK",52.9425,-4.56553,Seagrass,20160904,1825,100,40,Q,Chordata,Callionymus,lyra,114,1,Wales,10,12.2,yes,Callionymus lyra,Chordata,Callionymidae,0
Praia do Barreiro,-23.76199,-45.34991,Unvegetated,20170310,1030,90,37,Q,Chordata,Caranx,latus,118,1,Brazil,10,10,yes,Caranx latus,Chordata,Carangidae,1
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170309,930,110,35,Q,Chordata,Caranx,latus,121,1,Brazil,10,10,yes,Caranx latus,Chordata,Carangidae,1
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170309,930,110,35,Q,Chordata,Caranx,latus,129,1,Brazil,10,10,yes,Caranx latus,Chordata,Carangidae,1
Praia do Engenho,-23.78863,-45.36364,Seagrass,20170308,915,120,32,Q,Chordata,Caranx,latus,140,1,Brazil,10,10,yes,Caranx latus,Chordata,Carangidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,30,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,30,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,30,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Centropogon,australis,35,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Centropogon,australis,35,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Centropogon,australis,35,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,38,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161210,915,100,23,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161210,915,100,23,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,40,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Urunga Lagoon 1,-30.50648,153.02373,Seagrass,20170224,1405,100,25,Q,Chordata,Centropogon,australis,42,1,Australia (NSW2),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,45,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,46,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,48,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Centropogon,australis,49,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161208,940,100,21,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161210,915,100,23,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,50,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Urunga Lagoon 1,-30.50648,153.02373,Seagrass,20170222,1455,100,25,Q,Chordata,Centropogon,australis,50,1,Australia (NSW2),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Urunga Lagoon 1,-30.50648,153.02373,Seagrass,20170224,1405,100,25,Q,Chordata,Centropogon,australis,51,1,Australia (NSW2),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Centropogon,australis,52,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Centropogon,australis,55,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Centropogon,australis,55,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161210,830,100,19,Q,Chordata,Centropogon,australis,55,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,55,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,56,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Centropogon,australis,57,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Centropogon,australis,58,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,60,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Seagrass,20161211,930,100,25,Q,Chordata,Centropogon,australis,60,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161211,930,100,25,Q,Chordata,Centropogon,australis,65,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
Smiths_Lake_NSW,-32.380278,152.508889,Unvegetated,20161208,910,100,27.7,Q,Chordata,Centropogon,australis,80,1,Australia (NSW),10,NA,yes,Centropogon australis,Chordata,Tetrarogidae,1
