SpecCode,Species,AutoCtr,StockCode,FamCode,PopLWRef,LengthMin,LengthMax,Type,LmaxCompare,EsQ,Number,Sex,a,aTL,b,CoeffDetermination,SEa,SEb,SDa,SDb,LCLa,UCLa,LCLb,UCLb,Method,SpecimenType,Locality,DataRef,C_Code,Comment,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
1049,Eucinostomus argenteus,2650,1065,326,59090,12.6,21,TL,NA,NA,88,Mixed,0.0081,NA,3.1428,0.9608,NA,0.067,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Grand Cul-de-Sac Marin Bay (Guadelopue) and Bay of Fort-de-France (Martinique),59090,NA,NA,3,2009-05-08T00:00:00Z,NA,2012-02-23T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,2652,1065,326,80009,2.9,11.8,TL,NA,NA,197,mixed,0.00791,NA,3.196,0.96236,0.087,0.045,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Espirito Santo (0<b0>S - 25<b0>S), 2003-2004",80009,076,NA,3,2009-01-20T00:00:00Z,2,2014-05-14T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,2653,1065,326,80009,4.2,15.2,TL,NA,NA,322,mixed,0.00807,NA,3.175,0.97417,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Paran<e1> (0<b0>S - 25<b0>S), 2003-2004",80009,076,NA,3,2009-01-20T00:00:00Z,NA,2009-01-30T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,2654,1065,NA,83872,2.5,20,TL,NA,NA,420,Unsexed,0.0106,NA,3.03,0.987,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern region, 1995-1996",83872,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,35582,1065,NA,91126,3.2,5.6,TL,NA,NA,19,unsexed,0.00825,NA,3.16,0.966,NA,NA,NA,NA,NA,NA,2.88,3.43,Type I linear regression,fresh,"Praia dos Castelhanos, Esp<ed>rito Santo, 2005-07",91126,076,NA,393,2014-04-23T00:00:00Z,NA,2014-04-23T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,36643,1065,NA,94907,10.7,20.9,TL,NA,NA,33,unsexed,0.00502,NA,3.18,0.976,NA,NA,NA,NA,0.00335,0.0075,3,3.37,Type I linear regression,fresh,Parana<b4> state coast / 2004 - 2005,NA,076,NA,65,2015-06-24T00:00:00Z,NA,2015-06-24T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,36550,1065,NA,95265,2,16,SL,NA,NA,2877,unsexed,0.0142,NA,3.301,0.952,NA,0.014,NA,NA,NA,NA,3.274,3.329,Type I linear regression,fresh,"Celestun lagoon, Yucatan, 1990-2006",95265,484,Weight range: 0.34 - 81.12 g.,393,2015-04-02T00:00:00Z,NA,2015-04-02T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,36438,1065,NA,95301,2,11.5,TL,NA,NA,51,unsexed,0.008,0.008,3.38,0.94,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,"Gulf of Mexico, Veracruz, and Yucat<e1>n, 2006-09",95301,484,Weight range: 0.02 - 30.7 g.,393,2015-03-12T00:00:00Z,NA,2015-03-12T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,36133,1065,NA,97037,1.6,14.5,TL,NA,NA,597,unsexed,0.009,NA,3.031,0.97,NA,0.021,NA,NA,NA,NA,2.989,3.073,Type I linear regression,fresh,"Marica, Sacuarema, Araruama coastal lagoons, South western Brazil / 2011.",NA,076,NA,65,2014-08-14T00:00:00Z,NA,2014-08-14T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,39349,1065,NA,111768,6.8,11,TL,NA,NA,20,unsexed,0.0084,NA,3.0047,0.985,NA,NA,NA,NA,0.0058,0.0121,2.823,3.186,Type I linear regression,fresh,"Terminos Lagoon, Campeche / 2006-2008",NA,484,NA,65,2017-01-25T00:00:00Z,NA,2017-01-25T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,39996,1065,NA,111953,1.1,12,TL,NA,NA,2676,unsexed,0.0112,NA,2.9,0.96,NA,NA,NA,NA,0.0108,0.0115,2.87,2.92,Type I linear regression,fresh,Guaratiba Mangrove / 2002-2003,NA,076,NA,65,2017-05-10T00:00:00Z,NA,2017-05-10T00:00:00Z,NA,NA,NA
1049,Eucinostomus argenteus,41865,1065,NA,118196,0.7,9.1,SL,NA,NA,1477,unsexed,0.017,NA,3.139,0.967,NA,NA,NA,NA,NA,NA,3.109,3.168,Type I linear regression,NA,"R<ed>a Lagartos lagoon, Yucatan / 2004-2005.",NA,484,NA,65,2018-09-25T00:00:00Z,NA,2018-09-25T00:00:00Z,NA,NA,NA
55039,Eucinostomus harengulus,41867,45580,NA,118196,1.4,8.3,SL,NA,NA,223,unsexed,0.017,NA,3.177,0.987,NA,NA,NA,NA,NA,NA,3.129,3.224,Type I linear regression,NA,"R<ed>a Lagartos lagoon, Yucatan / 2004-2005.",NA,484,NA,65,2018-09-25T00:00:00Z,NA,2018-09-25T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52416,Favonigobius exquisitus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48981,Favonigobius gymnauchen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3191,Fundulus grandis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3192,Fundulus heteroclitus,40766,3388,NA,115878,1.7,12.5,TL,NA,NA,3816,mixed,0.007,NA,3.34,0.982,NA,NA,NA,NA,0.007,0.007,3.326,3.354,Type I linear regression,fresh,Do<f1>ana marshlands / 2003-2005.,NA,724,NA,65,2017-07-27T00:00:00Z,NA,2017-07-27T00:00:00Z,NA,NA,NA
3196,Fundulus majalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3200,Fundulus parvipinnis,5238,3396,570,56239,NA,NA,SL,NA,NA,78,Mixed,0.00571,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"California, 1928",NA,840,"""Live adult killifishes from a random sample of a single population.""",1,2006-02-28T23:24:50Z,NA,2006-02-28T23:24:50Z,NA,NA,NA
3200,Fundulus parvipinnis,5239,3396,570,59092,2.3,9.2,SL,NA,NA,1082,mixed,0.02,NA,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"coastal streams' mouths, northwestern Baja California (32<b0>23'01"" N--30<b0>02'32.5"" N), 1983-97",59092,484,NA,3,2008-12-15T00:00:00Z,NA,2009-01-30T00:00:00Z,NA,NA,NA
3205,Fundulus similis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,Gadus chalcogrammus,1427,332,183,2831,NA,NA,NA,NA,NA,NA,unsexed,0.0059,NA,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Gulf of Alaska,2831,840,NA,3,1992-02-28T00:00:00Z,NA,1993-04-29T00:00:00Z,NA,NA,NA
318,Gadus chalcogrammus,1428,332,183,56527,16,70,FL,NA,Yes,1448,Mixed,6e-4,0,3.5957,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Gulf of Alaska/1980,NA,840,NA,1287,2006-03-23T01:04:43Z,3,2012-09-05T19:47:23Z,NA,NA,NA
318,Gadus chalcogrammus,1429,332,183,56527,10,72,FL,NA,NA,5350,Mixed,0.0037,0,3.1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Northern Sea of Okhotsk/1987-1995,NA,643,NA,1287,2006-03-23T00:57:22Z,NA,2006-03-23T00:57:22Z,NA,NA,NA
318,Gadus chalcogrammus,1430,332,183,56527,9,79,FL,NA,NA,7345,Mixed,0.00397,0,3.1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,West Kamchatka/1985-1995,NA,643,NA,1287,2006-03-23T00:58:23Z,NA,2006-03-23T00:58:23Z,NA,NA,NA
318,Gadus chalcogrammus,1431,332,183,56527,20,68,FL,NA,NA,823,Mixed,0.0066,0,2.9837,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,SE Kamchatka/1979-1980,NA,643,NA,1287,2006-03-23T00:59:26Z,NA,2006-03-23T00:59:26Z,NA,NA,NA
318,Gadus chalcogrammus,1432,332,183,56527,12,74,FL,NA,NA,1134,Mixed,0.0154,0,2.7831,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,South Kurils/1978,NA,643,NA,1287,2006-03-23T01:00:24Z,NA,2006-03-23T01:00:24Z,NA,NA,NA
318,Gadus chalcogrammus,1433,332,183,56527,16,76,FL,NA,NA,2955,Mixed,0.0206,0,2.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Western Bering Sea/1978-1979,NA,643,NA,1287,2006-03-23T01:01:30Z,NA,2006-03-23T01:01:30Z,NA,NA,NA
318,Gadus chalcogrammus,1434,332,183,56527,8,74,FL,NA,NA,1105,Mixed,0.0338,0,2.5992,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Havarin canyon/1978-1979,NA,643,NA,1287,2006-03-23T01:02:37Z,NA,2006-03-23T01:02:37Z,NA,NA,NA
318,Gadus chalcogrammus,1435,332,183,56527,24,64,FL,NA,NA,1948,Mixed,0.0599,0,2.3901,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Peter the Great Bay, Sea of Japan/1979-1980",NA,643,NA,1287,2006-03-23T00:54:32Z,1287,2006-03-23T00:56:11Z,NA,NA,NA
318,Gadus chalcogrammus,1436,332,183,56527,16,70,FL,NA,NA,2397,Mixed,0.0613,0,2.4821,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,SE Bering Sea/1977-1979,NA,840,NA,1287,2006-03-23T01:03:50Z,NA,2006-03-23T01:03:50Z,NA,NA,NA
318,Gadus chalcogrammus,1437,332,183,56527,28,68,FL,NA,NA,1445,Mixed,0.0876,0,2.3082,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,SE Sakhalin/1975-1978,NA,643,NA,1287,2006-03-23T00:55:38Z,NA,2006-03-23T00:55:38Z,NA,NA,NA
318,Gadus chalcogrammus,1438,332,183,56649,NA,NA,NA,NA,NA,NA,Unsexed,0.0064,NA,3.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Bering Sea and Aleutian Islands/2000,56649,840A,Data from RACE groundfish survey 2000,1575,2006-04-20T21:09:20Z,NA,2006-04-20T21:09:20Z,NA,NA,NA
318,Gadus chalcogrammus,1439,332,183,56649,NA,NA,NA,NA,NA,NA,Unsexed,0.0066,NA,3.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Bering Sea and Aleutian Islands/2002,56649,840A,Data from RACE groundfish survey 2002,1575,2006-04-20T21:10:48Z,NA,2006-04-20T21:10:48Z,NA,NA,NA
318,Gadus chalcogrammus,1440,332,183,56649,NA,NA,NA,NA,NA,NA,Unsexed,0.0069,NA,3.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Bering and Aleutian Islands/1994,56649,840A,Data from RACE groundfish survey 1994,1575,2006-04-20T21:06:53Z,NA,2006-04-20T21:06:53Z,NA,NA,NA
318,Gadus chalcogrammus,1441,332,183,56649,NA,NA,NA,NA,NA,NA,Unsexed,0.0081,NA,2.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Bering Sea and Aleutian Islands/1997,56649,840A,Data from RACE groundfish survey 1997,1575,2006-04-20T21:04:43Z,NA,2006-04-20T21:04:43Z,NA,NA,NA
318,Gadus chalcogrammus,1442,332,183,56649,NA,NA,NA,NA,NA,NA,Unsexed,0.0104,NA,2.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Bering Sea and Aleutian Islands/1991,56649,840A,Data from RACE groundfish survey 1991,1575,2006-04-20T21:03:02Z,NA,2006-04-20T21:03:02Z,NA,NA,NA
318,Gadus chalcogrammus,1443,332,183,56649,NA,NA,NA,NA,NA,NA,Unsexed,0.0132,NA,2.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I or II with correction,fresh,Bering Sea and Aleutian Islands/1980,56649,840A,Data from U.S.-Japan groundfish survey 1980,1575,2006-04-20T20:56:35Z,NA,2006-04-20T20:56:35Z,NA,NA,NA
318,Gadus chalcogrammus,1444,332,183,56649,NA,NA,NA,NA,NA,NA,Unsexed,0.0178,NA,2.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Bering Sea and Aleutian Islands/1983,56649,840A,Data from U.S.-Japan groundfish survey 1983,1575,2006-04-20T20:59:35Z,NA,2006-04-20T20:59:35Z,NA,NA,NA
318,Gadus chalcogrammus,1445,332,183,56659,NA,NA,NA,NA,NA,NA,Unsexed,0.0142,NA,2.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Bering Sea and Aleutian Islands/1986,56649,840A,Data from U.S.-Japan groundfish survey 1986,1575,2006-04-20T21:01:13Z,NA,2006-04-20T21:01:13Z,NA,NA,NA
318,Gadus chalcogrammus,1446,332,183,80637,24,80,FL,NA,NA,4978,Female,0.0118,NA,2.85,0.906,NA,NA,NA,NA,NA,NA,2.82,2.88,type I linear regression,fresh,"western Bering Sea (Russian EEZ and within 54<b0>-60<b0>N, 164<b0>E-177<b0>W), 1990; 1995-98",80637,643,NA,3,2009-03-31T00:00:00Z,NA,2011-05-19T00:00:00Z,NA,NA,NA
318,Gadus chalcogrammus,1447,332,183,80637,28,82,FL,NA,NA,2258,Male,0.0104,NA,2.88,0.904,NA,NA,NA,NA,NA,NA,2.85,2.93,type I linear regression,fresh,"western Bering Sea (Russian EEZ and within 54<b0>-60<b0>N, 164<b0>E-177<b0>W), 1990; 1995-98",80637,643,NA,3,2009-03-31T00:00:00Z,NA,2011-05-19T00:00:00Z,NA,NA,NA
3272,Gasterosteus wheatlandi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5996,Gerres oyena,7784,6306,326,26587,4,20,FL,NA,NA,351,unsexed,0.012,0.00719,3.232,0.96236,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-16T00:00:00Z,3,1998-05-20T00:00:00Z,NA,NA,NA
5996,Gerres oyena,7785,6306,326,55787,4,20,FL,NA,NA,339,Mixed,0.00945,0.00557,3.33708,0.95844,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,NA,55787,540,"Error:  12.8%. Length range given as 40 - 200 FL, but probably referring to mm.",1531,2005-12-06T00:00:00Z,1,2012-03-15T00:00:00Z,NA,NA,NA
5996,Gerres oyena,41977,6306,NA,118794,7,16.7,TL,NA,NA,169,unsexed,0.016,0.016,2.99,0.95,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Puerto Princesa Bay / 1998-2014,118794,608,NA,2448,2018-10-31T00:00:00Z,NA,2018-10-31T00:00:00Z,NA,NA,NA
5996,Gerres oyena,41978,6306,NA,118794,7,23,TL,NA,NA,257,unsexed,0.017,0.017,2.96,0.958,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Honda Bay / 1998-2014,118794,608,NA,2448,2018-10-31T00:00:00Z,NA,2018-10-31T00:00:00Z,NA,NA,NA
3079,Gobiesox strumosus,5229,3275,434,6937,4.2,4.2,TL,NA,NA,1,unsexed,0.0128,NA,3.036,1,0,0,NA,NA,NA,NA,NA,NA,other,fresh,Southern Florida,6937,840,"Preliminary estimate; intercept forced through a point at or close to the origin by adding a ""zero"" data point.",82,1994-05-13T00:00:00Z,3,2011-07-29T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3870,Gobiosoma bosc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16289,Gobius geniporus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,Harengula clupeola,3744,1671,43,11824,3,14,FL,NA,NA,100,unsexed,0.0145,0.00964,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Southwest Zone,11824,192,NA,3,1995-01-13T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1478,Harengula clupeola,3745,1671,43,11824,8,14,FL,NA,NA,36,unsexed,0.0233,0.01593,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Northwest Zone,11824,192,NA,3,1995-01-13T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1478,Harengula clupeola,3746,1671,NA,40728,5.2,18,TL,NA,NA,59,Unsexed,0.00689,NA,3.181,0.994,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern region (S<e3>o Sebasti<e3>o System), S<e3>o Paulo, 1997",40728,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1478,Harengula clupeola,3747,1671,43,59090,2.7,10.3,TL,NA,NA,343,Mixed,0.0055,NA,3.3177,0.9819,NA,0.024,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Grand Cul-de-Sac Marin Bay (Guadelopue) and Bay of Fort-de-France (Martinique),59090,NA,NA,3,2009-05-07T00:00:00Z,NA,2012-02-23T00:00:00Z,NA,NA,NA
1478,Harengula clupeola,3748,1671,NA,83872,12,18,TL,NA,NA,76,Unsexed,0.0054,NA,3.24,0.884,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Southeastern region, 1995-1996",83872,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1478,Harengula clupeola,36632,1671,NA,94907,8.2,16,TL,NA,NA,26,unsexed,0.00473,NA,3.2,0.969,NA,NA,NA,NA,0.00289,0.00773,2.96,3.44,Type I linear regression,fresh,Parana<b4> state coast / 2004 - 2005,NA,076,NA,65,2015-06-23T00:00:00Z,NA,2015-06-23T00:00:00Z,NA,NA,NA
1478,Harengula clupeola,36120,1671,NA,97037,2.1,11.1,NA,NA,NA,213,unsexed,0.004,NA,3.267,0.95,NA,0.053,NA,NA,NA,NA,3.163,3.372,Type I linear regression,fresh,"Marica, Sacuarema, Araruama coastal lagoons, South western Brazil / 2011.",NA,076,NA,65,2014-08-14T00:00:00Z,NA,2014-08-14T00:00:00Z,NA,NA,NA
1478,Harengula clupeola,39986,1671,NA,111953,2.1,8.4,TL,NA,NA,1376,juvenile,0.0049,NA,3.24,0.96,NA,NA,NA,NA,0.0046,0.0051,3.2,3.27,Type I linear regression,fresh,Guaratiba Mangrove / 2002-2003,NA,076,NA,65,2017-05-10T00:00:00Z,NA,2017-05-10T00:00:00Z,NA,NA,NA
1480,Harengula jaguana,3752,1673,43,11824,4,12,FL,NA,NA,1060,female,0.0106,0.00629,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Northwest Zone,12034,192,NA,3,1995-01-13T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1480,Harengula jaguana,3753,1673,43,11824,4,11,FL,NA,NA,973,male,0.0134,0.00807,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Northwest Zone,12034,192,NA,3,1995-01-13T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1480,Harengula jaguana,3754,1673,43,11824,2,13,FL,NA,NA,3334,unsexed,0.01,0.0059,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Guanabara Bay,12015,076,NA,3,1996-09-27T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1480,Harengula jaguana,36539,1673,NA,95265,1.6,14.7,SL,NA,NA,165,unsexed,0.005,NA,3.55,0.969,NA,0.049,NA,NA,NA,NA,3.453,3.647,Type I linear regression,fresh,"Celestun lagoon, Yucatan, 1990-2006",95265,484,Weight range: 0.03 - 42.50 g. Lm = 8.0 cm.,393,2015-04-02T00:00:00Z,NA,2015-04-02T00:00:00Z,NA,NA,NA
1480,Harengula jaguana,41841,1673,NA,118196,1.7,10.7,SL,NA,NA,757,unsexed,0.006,NA,3.518,0.982,NA,NA,NA,NA,NA,NA,3.486,3.549,Type I linear regression,NA,"R<ed>a Lagartos lagoon, Yucatan / 2004-2005.",NA,484,NA,65,2018-09-25T00:00:00Z,NA,2018-09-25T00:00:00Z,NA,NA,NA
14940,Helotes sexlineatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4093,Hemilepidotus hemilepidotus,5834,4289,277,6323,34,34,TL,NA,NA,1,unsexed,0.02824,0.02824,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,fresh,NA,NA,NA,Estimated from data given in Reference.,1,1999-06-17T00:00:00Z,NA,1999-06-17T00:00:00Z,NA,NA,NA
16811,Hemiramphus robustus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4033,Hexagrammos lagocephalus,5819,4229,NA,83701,24,57,TL,NA,NA,NA,female,0.0064,NA,3.2008,0.9316,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Pacific coast of Kamchatka and N Kuril Is. (47<b0>50? - 52<b0>10? N), 1992-2002",83701,643,NA,3,2010-03-12T00:00:00Z,NA,2010-03-12T00:00:00Z,NA,NA,NA
4033,Hexagrammos lagocephalus,5820,4229,NA,83701,23,50,TL,NA,NA,NA,male,0.0067,NA,3.1978,0.946,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Pacific coast of Kamchatka and N Kuril Is. (47<b0>50? - 52<b0>10? N), 1992-2002",83701,643,NA,3,2010-03-12T00:00:00Z,NA,2010-03-12T00:00:00Z,NA,NA,NA
7729,Hippichthys penicillus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59705,Hippocampus procerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,Hypomesus pretiosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53540,Hyporhamphus meeki,41852,44413,NA,118196,8,20.9,SL,NA,NA,79,unsexed,0.003,NA,3.009,0.852,NA,NA,NA,NA,NA,NA,2.728,3.289,Type I linear regression,NA,"R<ed>a Lagartos lagoon, Yucatan / 2004-2005.",NA,484,NA,65,2018-09-25T00:00:00Z,NA,2018-09-25T00:00:00Z,NA,NA,NA
17081,Hyporhamphus regularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3159,Hyporhamphus rosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,Hyporhamphus sajori,37171,319,NA,108906,2.1,30.4,TL,NA,NA,177,unsexed,0.00101,NA,3.255,0.962,NA,0.048,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Gamak Bay / 2007-2008,NA,410,NA,65,2016-08-11T00:00:00Z,NA,2016-08-11T00:00:00Z,NA,NA,NA
3761,Hypsoblennius gentilis,5718,3957,392,59088,2.18,6.77,TL,NA,NA,42,unsexed,0.0112,NA,2.979,0.95453,NA,0.102,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Bah<ed>a de La Paz (24<b0>06'-24<b0>48'N; 110<b0>15'-110<b0>39'W), Gulf of California, 2000-2003",59088,484,NA,3,2008-12-10T00:00:00Z,NA,2011-11-03T00:00:00Z,NA,NA,NA
