ID,FAMILY,GENUS,SPECIES_NAME,A,B,CF,SGFGu,ABCfComplete
3089,Labridae,Choerodon,Choerodon cauteroma,0.0145,3.125,1,G,Yes
3090,Labridae,Choerodon,Choerodon vitta,0.0145,3.125,1,G,Yes
3091,Labridae,Choerodon,Choerodon schoenleinii,0.0145,3.125,1,G,Yes
3092,Labridae,Anampses,Anampses lennardi,0.0134,2.939,1,F,Yes
3093,Labridae,Pseudolabrus,Pseudolabrus mortonii,0.0134,2.939,1,F,Yes
3093,Labridae,Pseudolabrus,Pseudolabrus mortonii,0.0134,2.939,1,F,Yes
3093,Labridae,Pseudolabrus,Pseudolabrus mortonii,0.0134,2.939,1,F,Yes
3094,Labridae,Halichoeres,Halichoeres melanurus,0.0093,3.262,1,S,Yes
3095,Labridae,Halichoeres,Halichoeres nigrescens,0.0095,3.131,1,G,Yes
3096,Labridae,Cheilinus,Cheilinus undulatus,0.0211,2.959,1,S,Yes
3096,Labridae,Cheilinus,Cheilinus undulatus,0.0211,2.959,1,S,Yes
3097,Labridae,Cheilinus,Cheilinus trilobatus,0.0162,3.059,1,S,Yes
3098,Labridae,Bodianus,Bodianus mesothorax,0.0144,3.053,0.924214418,G,Yes
3099,Labridae,Oxycheilinus,Oxycheilinus digrammus,0.02,2.83,1,G,Yes
3099,Labridae,Oxycheilinus,Oxycheilinus digrammus,0.02,2.83,1,G,Yes
3099,Labridae,Oxycheilinus,Oxycheilinus digrammus,0.02,2.83,1,G,Yes
3099,Labridae,Oxycheilinus,Oxycheilinus digrammus,0.02,2.83,1,G,Yes
3100,Labridae,Cheilinus,Cheilinus fasciatus,0.0211,2.959,1,G,Yes
3100,Labridae,Cheilinus,Cheilinus fasciatus,0.0211,2.959,1,G,Yes
3101,Labridae,Oxycheilinus,Oxycheilinus unifasciatus,0.0169,3,1,S,Yes
3101,Labridae,Oxycheilinus,Oxycheilinus unifasciatus,0.0169,3,1,S,Yes
3102,Labridae,Choerodon,Choerodon anchorago,0.0145,3.125,1,G,Yes
3103,Labridae,Choerodon,Choerodon graphicus,0.0145,3.125,1,S,Yes
3104,Labridae,Cirrhilabrus,Cirrhilabrus exquisitus,0.0134,2.939,1,F,Yes
3105,Labridae,Cirrhilabrus,Cirrhilabrus punctatus,0.0134,2.939,1,F,Yes
3106,Labridae,Coris,Coris aurilineata,0.0069,3.031,0.892,G,Yes
3107,Labridae,Coris,Coris caudimacula,0.0069,3.031,0.892,G,Yes
3108,Labridae,Coris,Coris batuensis,0.0069,3.031,0.892,G,Yes
3109,Labridae,Halichoeres,Halichoeres biocellatus,0.0095,3.131,1,G,Yes
3110,Labridae,Halichoeres,Halichoeres chloropterus,0.016,2.87,1,S,Yes
3111,Labridae,Halichoeres,Halichoeres melanochir,0.0095,3.131,1,G,Yes
3112,Labridae,Halichoeres,Halichoeres miniatus,0.0095,3.131,1,G,Yes
3113,Labridae,Hologymnosus,Hologymnosus annulatus,0.0134,2.939,1,F,Yes
3114,Labridae,Hologymnosus,Hologymnosus doliatus,0.0134,2.939,1,F,Yes
3115,Labridae,Labroides,Labroides pectoralis,0.0059,3.231,1,G,Yes
3116,Labridae,Labropsis,Labropsis australis,0.0134,2.939,1,F,Yes
3117,Labridae,Labropsis,Labropsis xanthonota,0.0134,2.939,1,F,Yes
3118,Labridae,Macropharyngodon,Macropharyngodon choati,0.0134,2.939,1,F,Yes
3119,Labridae,Macropharyngodon,Macropharyngodon kuiteri,0.0134,2.939,1,F,Yes
3120,Labridae,Pseudodax,Pseudodax moluccanus,0.0134,2.939,1,F,Yes
3121,Labridae,Pteragogus,Pteragogus enneacanthus,0.0134,2.939,1,F,Yes
3122,Labridae,Thalassoma,Thalassoma quinquevittatum,0.0139,3,1,S,Yes
3123,Labridae,Thalassoma,Thalassoma trilobatum,0.0139,3,1,G,Yes
3124,Labridae,Thalassoma,Thalassoma nigrofasciatum,0.0139,3,1,G,Yes
3125,Labridae,Pteragogus,Pteragogus flagellifer,0.0134,2.939,1,F,Yes
3126,Odacidae,Siphonognathus,Siphonognathus argyrophanes,0.0134,2.939,1,F,Yes
3127,Scaridae,Hipposcarus,Hipposcarus longiceps,0.0134,2.939,1,F,Yes
3128,Scaridae,Leptoscarus,Leptoscarus vaigiensis,0.0173,2.965,1,S,Yes
3129,Scaridae,Scarus,Scarus altipinnis,0.0184,3.029,0.973,S,Yes
3130,Scaridae,Chlorurus,Chlorurus bleekeri,0.0243,2.969,1,G,Yes
3130,Scaridae,Chlorurus,Chlorurus bleekeri,0.0243,2.969,1,G,Yes
3131,Scaridae,Scarus,Scarus flavipectoralis,0.0184,3.029,0.973,G,Yes
3132,Scaridae,Scarus,Scarus forsteni,0.0184,3.029,0.973,G,Yes
3133,Scaridae,Scarus,Scarus globiceps,0.0184,3.029,0.973,G,Yes
3134,Scaridae,Scarus,Scarus niger,0.0142,3.14,0.860691012,S,Yes
3135,Scaridae,Scarus,Scarus oviceps,0.0184,3.029,0.973,G,Yes
3136,Scaridae,Scarus,Scarus prasiognathos,0.0184,3.029,0.973,G,Yes
3136,Scaridae,Scarus,Scarus prasiognathos,0.0184,3.029,0.973,G,Yes
3137,Scaridae,Scarus,Scarus psittacus,0.0258,2.903,1,S,Yes
3138,Scaridae,Chlorurus,Chlorurus japanensis,0.0243,2.969,1,G,Yes
3139,Scaridae,Scarus,Scarus quoyi,0.0184,3.029,0.973,G,Yes
3140,Scaridae,Scarus,Scarus spinus,0.0184,3.029,0.973,G,Yes
3141,Opistognathidae,Opistognathus,Opistognathus darwiniensis,0.00475,3.229,1,Gu,Yes
3142,Pinguipedidae,Parapercis,Parapercis australis,0.0068,3.157,1,G,Yes
3142,Pinguipedidae,Parapercis,Parapercis australis,0.0068,3.157,1,G,Yes
3143,Pinguipedidae,Parapercis,Parapercis stricticeps,0.0068,3.157,1,G,Yes
3144,Pinguipedidae,Parapercis,Parapercis xanthozona,0.0133,2.89,1,S,Yes
3145,Pinguipedidae,Parapercis,Parapercis lineopunctata,0.0068,3.157,1,G,Yes
3146,Percophidae,Squamicreedia,Squamicreedia obtusa,0.0042,2.997,1,F,Yes
3147,Creediidae,Limnichthys,Limnichthys fasciatus,0.00475,3.229,1,Gu,Yes
3149,Blenniidae,Cirripectes,Cirripectes filamentosus,0.0147,3.099,1,G,Yes
3150,Blenniidae,Cirripectes,Cirripectes stigmaticus,0.0207,2.906,1,S,Yes
3151,Blenniidae,Ecsenius,Ecsenius aequalis,0.0395,2.319,0.958772771,G,Yes
3152,Blenniidae,Ecsenius,Ecsenius alleni,0.0395,2.319,0.958772771,G,Yes
3153,Blenniidae,Ecsenius,Ecsenius lineatus,0.0395,2.319,0.958772771,G,Yes
3154,Blenniidae,Ecsenius,Ecsenius oculatus,0.0395,2.319,0.958772771,G,Yes
3155,Blenniidae,Ecsenius,Ecsenius stictus,0.0395,2.319,0.958772771,G,Yes
3156,Blenniidae,Ecsenius,Ecsenius yaeyamaensis,0.0395,2.319,0.958772771,G,Yes
3157,Blenniidae,Exallias,Exallias brevis,0.0105,3.13,1,F,Yes
3158,Blenniidae,Meiacanthus,Meiacanthus atrodorsalis,0.0105,3.13,1,F,Yes
3159,Blenniidae,Meiacanthus,Meiacanthus ditrema,0.0105,3.13,1,F,Yes
3160,Blenniidae,Meiacanthus,Meiacanthus lineatus,0.0105,3.13,1,F,Yes
3161,Blenniidae,Meiacanthus,Meiacanthus luteus,0.0105,3.13,1,F,Yes
3162,Blenniidae,Omobranchus,Omobranchus germaini,0.0105,3.13,1,F,Yes
3163,Blenniidae,Parablennius,Parablennius intermedius,0.0084,3.241,1,G,Yes
3164,Blenniidae,Plagiotremus,Plagiotremus laudandus,0.002,3.549,0.949667616,G,Yes
3165,Blenniidae,Salarias,Salarias alboguttatus,0.0138,2.98,0.940733772,G,Yes
3166,Blenniidae,Stanulus,Stanulus talboti,0.0105,3.13,1,F,Yes
3167,Blenniidae,Parablennius,Parablennius laticlavius,0.0058,3.143,1,S,Yes
3168,Blenniidae,Cirripectes,Cirripectes alleni,0.0147,3.099,1,G,Yes
3169,Pseudochromidae,Congrogadus,Congrogadus subducens,0.0031875,3.053625,1,Gu,Yes
3170,Tripterygiidae,Enneapterygius,Enneapterygius hemimelas,0.0064,3.09,1,F,Yes
3171,Tripterygiidae,Ucla,Ucla xenogrammus,0.0064,3.09,1,F,Yes
3171,Tripterygiidae,Ucla,Ucla xenogrammus,0.0064,3.09,1,F,Yes
3172,Tripterygiidae,Enneapterygius,Enneapterygius larsonae,0.0064,3.09,1,F,Yes
3173,Tripterygiidae,Enneapterygius,Enneapterygius mirabilis,0.0064,3.09,1,F,Yes
3174,Clinidae,Heteroclinus,Heteroclinus adelaidae,0.0168,2.775,1,G,Yes
3175,Clinidae,Heteroclinus,Heteroclinus heptaeolus,0.0168,2.775,1,G,Yes
3176,Clinidae,Heteroclinus,Heteroclinus nasutus,0.0168,2.775,1,G,Yes
3177,Clinidae,Heteroclinus,Heteroclinus roseus,0.0168,2.775,1,S,Yes
3178,Callionymidae,Pseudocalliurichthys,Pseudocalliurichthys goodladi,0.014,2.709,1,F,Yes
3179,Callionymidae,Repomucenus,Repomucenus calcaratus,0.014,2.709,1,F,Yes
3180,Callionymidae,Neosynchiropus,Neosynchiropus ocellatus,0.014,2.709,1,F,Yes
3180,Callionymidae,Neosynchiropus,Neosynchiropus ocellatus,0.014,2.709,1,F,Yes
3181,Gobiidae,Yongeichthys,Yongeichthys nebulosus,0.013,2.882,1,F,Yes
3182,Gobiidae,Arenigobius,Arenigobius frenatus,0.013,2.882,1,F,Yes
3183,Gobiidae,Amblyeleotris,Amblyeleotris guttata,0.013,2.882,1,F,Yes
3184,Gobiidae,Amblyeleotris,Amblyeleotris steinitzi,0.013,2.882,1,F,Yes
3185,Gobiidae,Amblygobius,Amblygobius bynoensis,0.0184,2.834,1,G,Yes
3186,Gobiidae,Amblygobius,Amblygobius decussatus,0.0184,2.834,1,G,Yes
3187,Gobiidae,Amblygobius,Amblygobius nocturnus,0.0184,2.834,1,G,Yes
3189,Gobiidae,Bathygobius,Bathygobius krefftii,0.013,2.882,1,F,Yes
3190,Gobiidae,Bryaninops,Bryaninops amplus,0.013,2.882,1,F,Yes
3191,Gobiidae,Bryaninops,Bryaninops natans,0.013,2.882,1,F,Yes
3192,Gobiidae,Cryptocentrus,Cryptocentrus fasciatus,0.013,2.882,1,F,Yes
3193,Gobiidae,Cryptocentrus,Cryptocentrus strigilliceps,0.013,2.882,1,F,Yes
3194,Gobiidae,Ctenogobiops,Ctenogobiops feroculus,0.013,2.882,1,F,Yes
3195,Gobiidae,Ctenogobiops,Ctenogobiops pomastictus,0.013,2.882,1,F,Yes
3196,Gobiidae,Eviota,Eviota bifasciata,0.013,2.882,1,F,Yes
3197,Gobiidae,Eviota,Eviota melasma,0.013,2.882,1,F,Yes
3198,Gobiidae,Eviota,Eviota pellucida,0.013,2.882,1,F,Yes
3199,Gobiidae,Eviota,Eviota prasites,0.013,2.882,1,F,Yes
3200,Gobiidae,Eviota,Eviota sebreei,0.013,2.882,1,F,Yes
3201,Gobiidae,Eviota,Eviota sigillata,0.013,2.882,1,F,Yes
3202,Gobiidae,Exyrias,Exyrias belissimus,0.013,2.882,1,S,Yes
3203,Gobiidae,Fusigobius,Fusigobius duospilus,0.013,2.882,1,F,Yes
3203,Gobiidae,Fusigobius,Fusigobius duospilus,0.013,2.882,1,F,Yes
3204,Gobiidae,Fusigobius,Fusigobius neophytus,0.013,2.882,1,F,Yes
3204,Gobiidae,Fusigobius,Fusigobius neophytus,0.013,2.882,1,F,Yes
3205,Gobiidae,Fusigobius,Fusigobius signipinnis,0.013,2.882,1,F,Yes
3205,Gobiidae,Fusigobius,Fusigobius signipinnis,0.013,2.882,1,F,Yes
3206,Gobiidae,Gobiodon,Gobiodon citrinus,0.0577,2.439,1,S,Yes
3207,Gobiidae,Gobiodon,Gobiodon histrio,0.0577,2.439,1,G,Yes
3208,Gobiidae,Istigobius,Istigobius decoratus,0.0227,2.686,1,S,Yes
3209,Gobiidae,Istigobius,Istigobius goldmanni,0.0106,3.086,1,G,Yes
3210,Gobiidae,Istigobius,Istigobius nigroocellatus,0.0106,3.086,1,G,Yes
3211,Gobiidae,Istigobius,Istigobius rigilius,0.0106,3.086,1,G,Yes
3212,Gobiidae,Macrodontogobius,Macrodontogobius wilburi,0.013,2.882,1,F,Yes
3213,Gobiidae,Paragobiodon,Paragobiodon echinocephalus,0.013,2.882,1,F,Yes
3214,Gobiidae,Signigobius,Signigobius biocellatus,0.013,2.882,1,F,Yes
3215,Gobiidae,Tasmanogobius,Tasmanogobius gloveri,0.013,2.882,1,F,Yes
3216,Gobiidae,Tridentiger,Tridentiger trigonocephalus,0.013,2.882,1,F,Yes
3217,Gobiidae,Valenciennea,Valenciennea helsdingenii,0.0054,3.136,1,G,Yes
3218,Gobiidae,Valenciennea,Valenciennea immaculata,0.0054,3.136,1,G,Yes
3219,Gobiidae,Valenciennea,Valenciennea muralis,0.0054,3.136,1,G,Yes
3220,Gobiidae,Eviota,Eviota storthynx,0.013,2.882,1,F,Yes
3221,Gobiidae,Valenciennea,Valenciennea alleni,0.0054,3.136,1,G,Yes
3222,Gobiidae,Eviota,Eviota hoesei,0.013,2.882,1,F,Yes
3223,Gobiidae,Gnatholepis,Gnatholepis cauerensis,0.0035,3.766,1,G,Yes
3224,Microdesmidae,Nemateleotris,Nemateleotris magnifica,0.0167,2.863,1,Gu,Yes
3225,Microdesmidae,Ptereleotris,Ptereleotris hanae,0.0167,2.863,1,Gu,Yes
3226,Microdesmidae,Ptereleotris,Ptereleotris zebra,0.0167,2.863,1,Gu,Yes
3227,Acanthuridae,Acanthurus,Acanthurus grammoptilus,0.0251,3.032,0.919399325,G,Yes
3228,Acanthuridae,Acanthurus,Acanthurus albipectoralis,0.0251,3.032,0.919399325,G,Yes
3229,Acanthuridae,Acanthurus,Acanthurus auranticavus,0.0251,3.032,0.919399325,G,Yes
3230,Acanthuridae,Acanthurus,Acanthurus nigricauda,0.0168,3.168,0.816993464,S,Yes
3230,Acanthuridae,Acanthurus,Acanthurus nigricauda,0.0168,3.168,0.816993464,S,Yes
3231,Acanthuridae,Acanthurus,Acanthurus thompsoni,0.0251,3.032,0.919399325,G,Yes
3232,Acanthuridae,Acanthurus,Acanthurus xanthopterus,0.0473,2.787,0.899280576,S,Yes
3233,Acanthuridae,Ctenochaetus,Ctenochaetus cyanocheilus,0.0254,3.027,0.878348704,G,Yes
3233,Acanthuridae,Ctenochaetus,Ctenochaetus cyanocheilus,0.0254,3.027,0.878348704,G,Yes
3234,Acanthuridae,Naso,Naso fageni,0.0424,2.854,0.85106383,G,Yes
3235,Acanthuridae,Paracanthurus,Paracanthurus hepatus,0.027,2.945,0.92936803,F,Yes
3236,Siganidae,Siganus,Siganus fuscescens,0.0162,3.01,1,S,Yes
3236,Siganidae,Siganus,Siganus fuscescens,0.0162,3.01,1,S,Yes
3236,Siganidae,Siganus,Siganus fuscescens,0.0162,3.01,1,S,Yes
3237,Siganidae,Siganus,Siganus javus,0.0143,3.164,0.834724541,G,Yes
3238,Siganidae,Siganus,Siganus argenteus,0.0131,3.088,0.89206066,S,Yes
3239,Siganidae,Siganus,Siganus corallinus,0.0143,3.164,0.834724541,G,Yes
3240,Siganidae,Siganus,Siganus doliatus,0.0143,3.164,0.834724541,S,Yes
3241,Siganidae,Siganus,Siganus puellus,0.0176,3.028,0.834724541,S,Yes
3242,Siganidae,Siganus,Siganus punctatissimus,0.0143,3.164,0.834724541,G,Yes
3243,Siganidae,Siganus,Siganus trispilos,0.0143,3.164,0.834724541,G,Yes
3244,Siganidae,Siganus,Siganus vulpinus,0.0143,3.164,0.834724541,G,Yes
3245,Scombridae,Scomberomorus,Scomberomorus commerson,0.0099,2.95,0.943396226,S,Yes
3246,Scombridae,Cybiosarda,Cybiosarda elegans,0.0099,2.95,0.943396226,F,Yes
3247,Scombridae,Grammatorcynus,Grammatorcynus bilineatus,0.0099,2.95,0.943396226,F,Yes
3248,Paralichthyidae,Pseudorhombus,Pseudorhombus jenynsii,0.0068,3.076,1,G,Yes
3249,Bothidae,Arnoglossus,Arnoglossus bassensis,0.0064,3.17,1,G,Yes
3250,Bothidae,Bothus,Bothus mancus,0.009,3.099,1,G,Yes
3251,Bothidae,Bothus,Bothus pantherinus,0.0039,3.475,1,S,Yes
3252,Soleidae,Brachirus,Brachirus nigra,0.0099,3.102,0.833333333,F,Yes
3253,Soleidae,Aseraggodes,Aseraggodes lenisquamis,0.0048,3.175,1,F,Yes
3254,Balistidae,Balistoides,Balistoides conspicillum,0.0244,3.018,1,G,Yes
3255,Monacanthidae,Cantherhines,Cantherhines fronticinctus,0.0561,2.653,1,G,Yes
3256,Monacanthidae,Cantherhines,Cantherhines dumerilii,0.0561,2.653,1,G,Yes
3257,Monacanthidae,Cantheschenia,Cantheschenia grandisquamis,0.0256,2.7,1,F,Yes
3258,Monacanthidae,Cantheschenia,Cantheschenia longipinnis,0.0684,2.563,1,F,Yes
3259,Monacanthidae,Paraluteres,Paraluteres prionurus,0.0256,2.7,1,F,Yes
3260,Monacanthidae,Pervagor,Pervagor alternans,0.025,2.946,1,G,Yes
3261,Monacanthidae,Pervagor,Pervagor janthinosoma,0.025,2.946,1,S,Yes
3262,Balistidae,Pseudobalistes,Pseudobalistes flavimarginatus,0.0726,2.76,1,G,Yes
3263,Balistidae,Sufflamen,Sufflamen bursa,0.0287,2.966,1,G,Yes
3264,Ostraciidae,Rhynchostracion,Rhynchostracion nasus,0.101,2.588,1,F,Yes
3265,Tetraodontidae,Canthigaster,Canthigaster bennetti,0.0323,2.953,1,G,Yes
3266,Tetraodontidae,Canthigaster,Canthigaster janthinoptera,0.0323,2.953,1,G,Yes
3267,Tetraodontidae,Canthigaster,Canthigaster papua,0.0323,2.953,1,G,Yes
3267,Tetraodontidae,Canthigaster,Canthigaster papua,0.0323,2.953,1,G,Yes
3268,Tetraodontidae,Tetractenos,Tetractenos hamiltoni,0.0294,2.82,1,F,Yes
3276,Serranidae,Acanthistius,Acanthistius spp.,0.0048,3.175,1,F,Yes
3278,Gobiidae,Amblyeleotris,Amblyeleotris spp.,0.013,2.882,1,F,Yes
3279,Gobiidae,Amblygobius,Amblygobius spp.,0.0184,2.834,1,G,Yes
3280,Labridae,Anampses,Anampses spp.,0.0134,2.939,1,F,Yes
3282,Soleidae,Aseraggodes,Aseraggodes spp.,0.0099,3.102,0.833333333,F,Yes
3283,Gobiidae,Bryaninops,Bryaninops spp.,0.013,2.882,1,F,Yes
3285,Tetraodontidae,Canthigaster,Canthigaster spp.,0.0323,2.953,1,G,Yes
3286,Carangidae,Carangoides,Carangoides spp.,0.034,2.84,0.870574579,G,Yes
3287,Carangidae,Caranx,Caranx spp.,0.0198,3.001,0.884173298,G,Yes
3288,Carcharhinidae,Carcharhinus,Carcharhinus spp.,0.0088,3.05,1,G,Yes
3289,Pomacanthidae,Centropyge,Centropyge spp.,0.0492,2.795,1,G,Yes
3290,Serranidae,Cephalopholis,Cephalopholis spp.,0.0145,3.058,1,G,Yes
3294,Labridae,Cheilinus,Cheilinus spp.,0.0211,2.959,1,G,Yes
3295,Apogonidae,Cheilodipterus,Cheilodipterus spp.,0.0038,3.59,0.92936803,G,Yes
3297,Pomacentridae,Chromis,Chromis spp.,0.0204,3.217,0.84317032,G,Yes
3299,Pomacentridae,Chrysiptera,Chrysiptera spp.,0.022,3.001,0.959692898,G,Yes
3300,Labridae,Cirrhilabrus,Cirrhilabrus spp.,0.0134,2.939,1,F,Yes
3301,Cirrhitidae,Cirrhitichthys,Cirrhitichthys spp.,0.0138,3.117,1,G,Yes
3304,Pseudochromidae,Congrogadus,Congrogadus spp.,0.0031875,3.053625,1,Gu,Yes
3305,Labridae,Coris,Coris spp.,0.0069,3.031,0.892,G,Yes
3306,Clinidae,Cristiceps,Cristiceps spp.,0.002,3.675,1,G,Yes
3308,Gobiidae,Cryptocentrus,Cryptocentrus spp.,0.013,2.882,1,F,Yes
3309,Acanthuridae,Ctenochaetus,Ctenochaetus spp.,0.0254,3.027,0.878348704,G,Yes
3310,Gobiidae,Ctenogobiops,Ctenogobiops spp.,0.013,2.882,1,F,Yes
3311,Platycephalidae,Cymbacephalus,Cymbacephalus spp.,0.004,3.211,0.847457627,G,Yes
3315,Haemulidae,Diagramma,Diagramma spp.,0.0077,3.131,1,G,Yes
3316,Pomacentridae,Dischistodus,Dischistodus spp.,0.0264,3.083,0.95,F,Yes
3321,Blenniidae,Ecsenius,Ecsenius spp.,0.0395,2.319,0.958772771,G,Yes
3322,Muraenidae,Enchelycore,Enchelycore spp.,0.0018,3.101,1,G,Yes
3323,Tripterygiidae,Enneapterygius,Enneapterygius spp.,0.0064,3.09,1,F,Yes
3324,Gobiidae,Favonigobius,Favonigobius spp.,0.013,2.882,1,F,Yes
3328,Gobiidae,Gnatholepis,Gnatholepis spp.,0.0035,3.766,1,G,Yes
3329,Gobiidae,Gobiodon,Gobiodon spp.,0.0577,2.439,1,G,Yes
3331,Syngnathidae,Halicampus,Halicampus spp.,0.0002,2.749,1,F,Yes
3332,Tripterygiidae,Helcogramma,Helcogramma spp.,0.0064,3.09,1,F,Yes
3333,Hemiscylliidae,Hemiscyllium,Hemiscyllium spp.,0.0017,3.145,1,Gu,Yes
3334,Chaetodontidae,Heniochus,Heniochus spp.,0.022,3.125,1,G,Yes
3336,Synanceiidae,Inimicus,Inimicus spp.,0.0251,2.829,1,G,Yes
3337,Gobiidae,Istigobius,Istigobius spp.,0.0106,3.086,1,G,Yes
3339,Kyphosidae,Kyphosus,Kyphosus spp.,0.0226,3.055,0.945179584,G,Yes
3340,Labridae,Labropsis,Labropsis spp.,0.0134,2.939,1,F,Yes
3341,Triglidae,Lepidotrigla,Lepidotrigla spp.,0.002,3.675,1,Gu,Yes
3342,Lethrinidae,Lethrinus,Lethrinus spp.,0.0178,3.057,0.944287063,G,Yes
3344,Lutjanidae,Lutjanus,Lutjanus spp.,0.0182,2.984,1,G,Yes
3346,Holocentridae,Myripristis,Myripristis spp.,0.0241,3.069,0.930232558,G,Yes
3347,Acanthuridae,Naso,Naso spp.,0.0424,2.854,0.85106383,G,Yes
3349,Pomacentridae,Neoglyphidodon,Neoglyphidodon spp.,0.0178,3.182,0.836,G,Yes
3350,Pomacentridae,Neopomacentrus,Neopomacentrus spp.,0.0259,2.913,0.849,G,Yes
3353,Opistognathidae,Opistognathus,Opistognathus spp.,0.00475,3.229,1,Gu,Yes
3354,Labridae,Oxycheilinus,Oxycheilinus spp.,0.02,2.83,1,G,Yes
3357,Cirrhitidae,Paracirrhites,Paracirrhites spp.,0.0138,3.117,1,F,Yes
3358,Plotosidae,Paraplotosus,Paraplotosus spp.,0.0082,3.457,0.935,F,Yes
3359,Pomacentridae,Parma,Parma spp.,0.0264,3.083,0.95,F,Yes
3360,Nemipteridae,Pentapodus,Pentapodus spp.,0.0106,3.073,1,G,Yes
3365,Ephippidae,Platax,Platax spp.,0.0425,2.975,1,G,Yes
3367,Pomacanthidae,Pomacanthus,Pomacanthus spp.,0.0344,2.968,1,G,Yes
3368,Pomacentridae,Pomacentrus,Pomacentrus spp.,0.0365,2.775,0.776096236,G,Yes
3370,Priacanthidae,Priacanthus,Priacanthus spp.,0.0163,2.991,1,G,Yes
3371,Gobiidae,Priolepis,Priolepis spp.,0.013,2.882,1,F,Yes
3372,Serranidae,Pseudanthias,Pseudanthias spp.,0.0155,3.085,0.963391137,G,Yes
3374,Labridae,Pteragogus,Pteragogus spp.,0.0134,2.939,1,F,Yes
3377,Blenniidae,Salarias,Salarias spp.,0.0138,2.98,0.940733772,G,Yes
3378,Holocentridae,Sargocentron,Sargocentron spp.,0.0236,2.981,0.947867299,G,Yes
3381,Carangidae,Seriola,Seriola spp.,0.0137,3,1,G,Yes
3382,Siganidae,Siganus,Siganus spp.,0.0143,3.164,0.834724541,G,Yes
3384,Clupeidae,Spratelloides,Spratelloides spp.,0.0093,3,1,F,Yes
3385,Pomacentridae,Stegastes,Stegastes spp.,0.0275,2.973,1,G,Yes
3386,Labridae,Stethojulis,Stethojulis spp.,0.0128,3.077,1,G,Yes
3387,Synodontidae,Synodus,Synodus spp.,0.0065,2.99,1,G,Yes
3390,Labridae,Thalassoma,Thalassoma spp.,0.0139,3,1,G,Yes
3392,Tripterygiidae,Trinorfolkia,Trinorfolkia spp.,0.0064,3.09,1,F,Yes
3394,Gobiidae,Valenciennea,Valenciennea spp.,0.0054,3.136,1,G,Yes
3397,Syngnathidae,Corythoichthys,Corythoichthys spp.,0.0002,2.749,1,F,Yes
3401,Labridae,Halichoeres,Halichoeres spp.,0.0095,3.131,1,G,Yes
3403,Gobiidae,Lotilia,Lotilia spp.,0.013,2.882,1,F,Yes
3405,Gobiidae,Oplopomus,Oplopomus spp.,0.013,2.882,1,F,Yes
3406,Gobiidae,Pleurosicya,Pleurosicya spp.,0.013,2.882,1,F,Yes
3407,Carangidae,Pseudocaranx,Pseudocaranx spp.,0.0135,3.064,0.892857143,G,Yes
3412,Gobiidae,Trimma,Trimma spp.,0.013,2.882,1,F,Yes
3414,Gobiidae,Coryphopterus,Coryphopterus spp.,0.0062,3.314,1,G,Yes
3417,Balistidae,,Balistid spp.,0.0281,2.875,1,F,Yes
3418,Belonidae,,Belonid spp.,0.0008,3.205,0.957854406,F,Yes
3420,Carangidae,,Carangid spp.,0.0199,2.995,0.859845228,F,Yes
3422,Cirrhitidae,,Cirrhitid spp.,0.0138,3.117,1,F,Yes
3424,Congridae,,Congrid spp.,0.0008,3.127,0.986193294,F,Yes
3425,Creediidae,,Creediid spp.,0.00475,3.229,1,Gu,Yes
3426,Dasyatidae,,Dasyatid spp.,0.0739,2.81,0.571428571,F,Yes
3434,Haemulidae,,Haemulid spp.,0.017,3.12,0.843,F,Yes
3435,Lutjanidae,,Lutjanid spp.,0.0195,2.91,1,F,Yes
3436,Moridae,,Morid spp.,0.004,3.275,1,F,Yes
3437,Mugilidae,,Mugilid spp.,0.0151,2.87,1,F,Yes
3438,Muraenidae,,Muraenid spp.,0.0007,3.218,1,F,Yes
3440,Nemipteridae,,Nemipterid spp.,0.0135,3.02,1,F,Yes
3443,Pomacanthidae,,Pomacanthid spp.,0.0344,2.968,1,F,Yes
3444,Pseudochromidae,,Pseudochromid spp.,0.0167,2.863,1,F,Yes
3445,Scombridae,,Scombrid spp.,0.0099,2.95,0.943396226,F,Yes
3446,Scyliorhinidae,,Scyliorhinid spp.,0.0017,3.145,1,F,Yes
3447,Serranidae,,Serranid spp.,0.0132,3.031,0.997008973,F,Yes
3448,Soleidae,,Soleid spp.,0.0099,3.102,0.833333333,F,Yes
3450,Sphyraenidae,,Sphyraenid spp.,0.0116,3.175,1,F,Yes
3452,Syngnathidae,,Syngnathid spp.,0.0002,2.749,1,F,Yes
3463,,,Elasmobranchii spp.,0.015033333,3.047333333,0.851546977,Gu,Yes
3468,,,Clupeiformes spp.,0.014850099,3.048667987,1,Gu,Yes
3472,Syngnathidae,,Syngnathinae spp.,0.0002,2.749,1,F,Yes
3474,,,Actinopterygii spp.,0.014850099,3.048667987,1,Gu,Yes
3490,Sillaginidae,Sillago,Sillago vittata,0.0051,3.18,0.961538462,G,Yes
3491,Pomacanthidae,Centropyge,Centropyge flavissima,0.0492,2.795,1,G,Yes
3491,Pomacanthidae,Centropyge,Centropyge flavissima,0.0492,2.795,1,G,Yes
3492,Pinguipedidae,Parapercis,Parapercis pacifica,0.0068,3.157,1,G,Yes
3509,Pinguipedidae,Parapercis,Parapercis hexophtalma,,,,,No
3509,Pinguipedidae,Parapercis,Parapercis hexophtalma,,,,,No
3520,Acanthuridae,Acanthurus,Acanthurus nigroris,0.0251,3.032,0.919399325,G,Yes
